"VOut4","xVOut4"
"4.983150482177734","1.0057920590043068"
"4.983083724975586","1.005799393169582"
"4.982974052429199","1.005811500363052"
"4.982790946960449","1.0058312909677625"
"4.982534408569336","1.0058587649837136"
"4.982177257537842","1.005896250717342"
"4.981666088104248","1.0059487540274858"
"4.981254577636719","1.0059899650514126"
"4.9812445640563965","1.005991012789309"
"4.981241226196289","1.0059913620352745"
"4.981234550476074","1.0059919441118836"
"4.981221675872803","1.0059932246804237"
"4.981213092803955","1.0059941560029984"
"4.98119592666626","1.005995785817504"
"4.981173515319824","1.0059979977086186"
"4.984680652618408","1.0059999767690897"
"4.984724998474121","1.0060005588456988"
"4.984744071960449","1.0060014901682734"
"4.98476505279541","1.0060023050755262"
"4.984794616699219","1.0060034692287445"
"4.984801292419434","1.0060037020593882"
"4.98481559753418","1.0060042841359973"
"4.984838962554932","1.006005215458572"
"4.984879016876221","1.0060068452730775"
"4.984948635101318","1.0060097556561232"
"4.985013008117676","1.0060124332085252"
"4.985100746154785","1.0060161584988236"
"4.985270023345947","1.0060236090794206"
"4.985501289367676","1.0060343192890286"
"4.985805511474609","1.0060492204502225"
"4.986209869384766","1.0060700587928295"
"4.986758232116699","1.0060997446998954"
"4.987541675567627","1.006143051199615"
"4.989150524139404","1.0062295477837324"
"4.992692470550537","1.0063996305689216"
"4.993198394775391","1.0064219823107123"
"4.993312835693359","1.006426988169551"
"4.993342399597168","1.006428268738091"
"4.993401050567627","1.0064308298751712"
"4.99345064163208","1.006433041766286"
"4.993530750274658","1.0064364178106189"
"4.990034103393555","1.0064413072541356"
"4.990019798278809","1.0064425878226757"
"4.990016937255859","1.0064428206533194"
"4.9900126457214355","1.0064432863146067"
"4.99000358581543","1.0064439848065376"
"4.989985466003418","1.0064454982057214"
"4.989980220794678","1.0064459638670087"
"4.989970684051514","1.0064467787742615"
"4.989955902099609","1.0064481757581234"
"4.989930152893066","1.00645050406456"
"4.989887237548828","1.0064546950161457"
"4.989831924438477","1.0064606321975589"
"4.9897356033325195","1.0064723901450634"
"4.989603519439697","1.0064927628263831"
"4.989470958709717","1.0065209353342652"
"4.989344596862793","1.0065593523904681"
"4.9892168045043945","1.0066124377772212"
"4.9890570640563965","1.0066890390589833"
"4.988742351531982","1.006819773465395"
"4.988066673278809","1.0070167481899261"
"4.98628568649292","1.0073540033772588"
"4.983101844787598","1.007769606076181"
"4.983057022094727","1.0077746119350195"
"4.983011722564697","1.007779617793858"
"4.982966423034668","1.0077846236526966"
"4.982954978942871","1.0077859042212367"
"4.982931137084961","1.0077885817736387"
"4.982883930206299","1.007793704047799"
"4.98281717300415","1.0078010382130742"
"4.982706546783447","1.0078131454065442"
"4.982522964477539","1.0078329360112548"
"4.982265472412109","1.007860410027206"
"4.981906414031982","1.0078978957608342"
"4.981393337249756","1.0079503990709782"
"4.980997085571289","1.0079899802803993"
"4.980986595153809","1.0079910280182958"
"4.980983257293701","1.0079913772642612"
"4.9809770584106445","1.0079919593408704"
"4.980963706970215","1.0079932399094105"
"4.980955123901367","1.007994171231985"
"4.980937957763672","1.0079958010464907"
"4.980915546417236","1.0079980129376054"
"4.98442268371582","1.0079999919980764"
"4.984467029571533","1.0080005740746856"
"4.984486103057861","1.0080015053972602"
"4.984507083892822","1.008002320304513"
"4.984536170959473","1.0080034844577312"
"4.984543323516846","1.008003717288375"
"4.984557151794434","1.008004299364984"
"4.984580993652344","1.0080052306875587"
"4.984621047973633","1.0080068605020642"
"4.9846906661987305","1.00800977088511"
"4.98475456237793","1.008012448437512"
"4.984842300415039","1.0080161737278104"
"4.985011577606201","1.0080236243084073"
"4.9852423667907715","1.0080343345180154"
"4.985546112060547","1.0080491192638874"
"4.985949516296387","1.0080699576064944"
"4.986496925354004","1.0080996435135603"
"4.987278938293457","1.00814295001328"
"4.988884925842285","1.0082295630127192"
"4.992252826690674","1.0083920788019896"
"4.992976665496826","1.0084242094308138"
"4.993091583251953","1.0084292152896523"
"4.9931206703186035","1.0084303794428706"
"4.993179798126221","1.0084329405799508"
"4.993227005004883","1.0084350360557437"
"4.993305206298828","1.0084384121000767"
"4.993416786193848","1.0084431851282716"
"4.989909648895264","1.0084464447572827"
"4.989898681640625","1.0084473760798573"
"4.989897727966309","1.0084474924951792"
"4.989895343780518","1.008447608910501"
"4.9898905754089355","1.0084480745717883"
"4.98988151550293","1.0084487730637193"
"4.989863395690918","1.008450286462903"
"4.98983907699585","1.0084524983540177"
"4.989806175231934","1.0084554087370634"
"4.9897637367248535","1.0084595996886492"
"4.989706516265869","1.0084656532853842"
"4.989607334136963","1.008477876894176"
"4.9894866943359375","1.0084965033456683"
"4.9893622398376465","1.0085225803777575"
"4.989243030548096","1.0085580870509148"
"4.989123344421387","1.0086075635626912"
"4.988978862762451","1.0086793918162584"
"4.988659858703613","1.0088192066177726"
"4.987947940826416","1.0090310825034976"
"4.986020088195801","1.009392086416483"
"4.983115196228027","1.0097699705511332"
"4.983070373535156","1.0097749764099717"
"4.983026027679443","1.0097799822688103"
"4.982981204986572","1.009784871712327"
"4.982969284057617","1.009786268696189"
"4.982945919036865","1.0097888298332691"
"4.982899188995361","1.0097940685227513"
"4.982832908630371","1.0098014026880264"
"4.982723236083984","1.0098133934661746"
"4.982541561126709","1.0098331840708852"
"4.982285976409912","1.0098606580868363"
"4.981930255889893","1.0098982602357864"
"4.981420993804932","1.0099506471306086"
"4.981030464172363","1.009989995509386"
"4.981020450592041","1.0099910432472825"
"4.981017112731934","1.0099912760779262"
"4.981010913848877","1.0099919745698571"
"4.980997562408447","1.0099932551383972"
"4.980989456176758","1.00999407004565"
"4.9809722900390625","1.0099958162754774"
"4.980949878692627","1.0099980281665921"
"4.984457015991211","1.0100000072270632"
"4.984501361846924","1.0100005893036723"
"4.98452091217041","1.010001520626247"
"4.984541416168213","1.0100023355334997"
"4.9845709800720215","1.010003499686718"
"4.9845781326293945","1.0100037325173616"
"4.984591960906982","1.0100043145939708"
"4.984615802764893","1.0100052459165454"
"4.984655857086182","1.010006875731051"
"4.9847259521484375","1.0100096696987748"
"4.984789848327637","1.0100123472511768"
"4.984877586364746","1.0100161889567971"
"4.985047340393066","1.010023639537394"
"4.985279083251953","1.0100343497470021"
"4.985584259033203","1.0100491344928741"
"4.985989093780518","1.0100699728354812"
"4.986538887023926","1.010099658742547"
"4.987323760986328","1.0101429652422667"
"4.988935470581055","1.010229578241706"
"4.992376804351807","1.0103948879987001"
"4.993032932281494","1.0104237589985132"
"4.993147850036621","1.0104287648573518"
"4.99317741394043","1.0104300454258919"
"4.993236541748047","1.010432606562972"
"4.993284702301025","1.010434702038765"
"4.993363857269287","1.010438078083098"
"4.993475437164307","1.0104429675266147"
"4.989968776702881","1.0104462271556258"
"4.989957809448242","1.0104471584782004"
"4.989956855773926","1.0104471584782004"
"4.989954471588135","1.010447391308844"
"4.989950180053711","1.0104477405548096"
"4.989940643310547","1.0104485554620624"
"4.989923000335693","1.010450068861246"
"4.989898204803467","1.0104522807523608"
"4.989865303039551","1.0104553075507283"
"4.989822864532471","1.010459498502314"
"4.989765644073486","1.010465552099049"
"4.989666938781738","1.010477775707841"
"4.989546298980713","1.0104966349899769"
"4.989423751831055","1.0105229448527098"
"4.9893059730529785","1.0105586843565106"
"4.989189147949219","1.0106085101142526"
"4.989047527313232","1.0106810368597507"
"4.988726615905762","1.0108238784596324"
"4.988001346588135","1.011040061712265"
"4.986011981964111","1.0114096803590655"
"4.983831882476807","1.0116997873410583"
"4.983245372772217","1.011767890304327"
"4.983201026916504","1.0117728961631656"
"4.983156681060791","1.0117777856066823"
"4.983112335205078","1.0117827914655209"
"4.983100891113281","1.0117841884493828"
"4.983077526092529","1.011786749586463"
"4.983030796051025","1.0117919882759452"
"4.982964992523193","1.0117993224412203"
"4.982856273651123","1.0118113132193685"
"4.982675552368164","1.011831103824079"
"4.982421875","1.0118585778400302"
"4.9820685386657715","1.0118960635736585"
"4.981563568115234","1.0119484504684806"
"4.9811530113220215","1.0119900107383728"
"4.981142997741699","1.0119909420609474"
"4.981139659881592","1.011991291306913"
"4.981133460998535","1.0119919897988439"
"4.981120586395264","1.011993270367384"
"4.981112003326416","1.0119940852746367"
"4.981095314025879","1.0119958315044641"
"4.981072902679443","1.0119980433955789"
"4.984580039978027","1.01200002245605"
"4.98462438583374","1.012000604532659"
"4.984643936157227","1.0120015358552337"
"4.9846649169921875","1.0120023507624865"
"4.984694480895996","1.0120035149157047"
"4.984701156616211","1.0120037477463484"
"4.984715461730957","1.0120043298229575"
"4.984738826751709","1.0120052611455321"
"4.984779357910156","1.0120068909600377"
"4.984849452972412","1.0120096849277616"
"4.9849138259887695","1.0120123624801636"
"4.985001564025879","1.012016087770462"
"4.985171794891357","1.0120236547663808"
"4.985404014587402","1.012034248560667"
"4.9857096672058105","1.0120491497218609"
"4.9861159324646","1.012069988064468"
"4.986667156219482","1.0120996739715338"
"4.987454414367676","1.0121429804712534"
"4.989071369171143","1.0122295934706926"
"4.9926276206970215","1.0123996762558818"
"4.993221282958984","1.012425753287971"
"4.9933366775512695","1.0124307591468096"
"4.993366241455078","1.0124320397153497"
"4.993425369262695","1.0124346008524299"
"4.99347448348999","1.0124366963282228"
"4.99355411529541","1.0124400723725557"
"4.993667125701904","1.0124449618160725"
"4.990160942077637","1.0124482214450836"
"4.990149974822998","1.0124491527676582"
"4.990149021148682","1.01244926918298"
"4.990146636962891","1.0124495020136237"
"4.990141868591309","1.0124498512595892"
"4.990132808685303","1.012450666166842"
"4.990114688873291","1.0124521795660257"
"4.9900898933410645","1.0124543914571404"
"4.990057468414307","1.012457418255508"
"4.990015029907227","1.0124616092070937"
"4.989957809448242","1.0124677792191505"
"4.989859580993652","1.0124801192432642"
"4.989739894866943","1.0124992113560438"
"4.989619255065918","1.0125256376340985"
"4.989504814147949","1.0125617263838649"
"4.989391803741455","1.0126120178028941"
"4.989254951477051","1.012685359455645"
"4.988953113555908","1.0128249414265156"
"4.988261699676514","1.013037166558206"
"4.986374855041504","1.0133970063179731"
"4.984187602996826","1.0136935161426663"
"4.983555793762207","1.0137675562873483"
"4.983511924743652","1.0137725621461868"
"4.983468055725098","1.0137775680050254"
"4.983423709869385","1.013782573863864"
"4.983412265777588","1.013783854432404"
"4.983389377593994","1.013786531984806"
"4.983343124389648","1.0137916542589664"
"4.983277797698975","1.0137989884242415"
"4.983170032501221","1.0138110956177115"
"4.982990741729736","1.0138308862224221"
"4.982738971710205","1.0138583602383733"
"4.982388496398926","1.0138958459720016"
"4.981887340545654","1.0139482328668237"
"4.981478214263916","1.0139900259673595"
"4.981468200683594","1.0139909572899342"
"4.981464862823486","1.0139913065358996"
"4.98145866394043","1.0139920050278306"
"4.9814453125","1.0139932855963707"
"4.9814372062683105","1.0139941005036235"
"4.981420516967773","1.013995846733451"
"4.981398582458496","1.0139980586245656"
"4.98490571975708","1.0140000376850367"
"4.984950065612793","1.0140006197616458"
"4.984969615936279","1.0140014346688986"
"4.98499059677124","1.0140023659914732"
"4.985020160675049","1.0140035301446915"
"4.985027313232422","1.0140037629753351"
"4.98504114151001","1.0140043450519443"
"4.98506498336792","1.0140052763745189"
"4.985105514526367","1.0140069061890244"
"4.985175609588623","1.0140097001567483"
"4.9852399826049805","1.0140123777091503"
"4.985328197479248","1.0140161029994488"
"4.985498905181885","1.0140235535800457"
"4.985732078552246","1.0140342637896538"
"4.986039161682129","1.0140491649508476"
"4.986446380615234","1.0140700032934546"
"4.986999988555908","1.0140996892005205"
"4.987790584564209","1.0141429957002401"
"4.989413261413574","1.0142296086996794"
"4.992981433868408","1.0143996914848685"
"4.993490219116211","1.0144220432266593"
"4.993605613708496","1.0144270490854979"
"4.993635177612305","1.014428329654038"
"4.993694305419922","1.0144308907911181"
"4.993744373321533","1.014432986266911"
"4.9938249588012695","1.0144364787265658"
"4.990328788757324","1.0144413681700826"
"4.990314960479736","1.0144426487386227"
"4.990312099456787","1.0144428815692663"
"4.990307807922363","1.0144432308152318"
"4.990298748016357","1.0144440457224846"
"4.990281105041504","1.0144455591216683"
"4.990275859832764","1.0144460247829556"
"4.9902663230896","1.0144468396902084"
"4.990251541137695","1.0144482366740704"
"4.9902262687683105","1.014450564980507"
"4.9901838302612305","1.0144547559320927"
"4.990129470825195","1.0144606931135058"
"4.990035057067871","1.0144724510610104"
"4.989905834197998","1.01449282374233"
"4.989777565002441","1.0145209962502122"
"4.989656448364258","1.014559413306415"
"4.989536285400391","1.0146124986931682"
"4.989387035369873","1.0146890999749303"
"4.989090919494629","1.014819834381342"
"4.988440990447998","1.015016809105873"
"4.9867777824401855","1.0153419570997357"
"4.984437465667725","1.01566594094038"
"4.983551502227783","1.0157697834074497"
"4.98350715637207","1.0157747892662883"
"4.983462810516357","1.0157797951251268"
"4.983417987823486","1.0157848009839654"
"4.9834065437316895","1.0157860815525055"
"4.9833831787109375","1.0157886426895857"
"4.983336448669434","1.015793881379068"
"4.983270645141602","1.015801215544343"
"4.983161449432373","1.0158132063224912"
"4.982980251312256","1.0158331133425236"
"4.982726097106934","1.015860470943153"
"4.982372283935547","1.015898073092103"
"4.981865882873535","1.0159504599869251"
"4.98147439956665","1.0159900411963463"
"4.981464862823486","1.015990972518921"
"4.981461524963379","1.0159913217648864"
"4.981454849243164","1.0159920202568173"
"4.981441974639893","1.0159933008253574"
"4.981433391571045","1.0159941157326102"
"4.981416702270508","1.0159957455471158"
"4.981394290924072","1.0159980738535523"
"4.984901428222656","1.0160000529140234"
"4.984945774078369","1.0160005185753107"
"4.9849653244018555","1.0160014498978853"
"4.984986305236816","1.0160022648051381"
"4.985015869140625","1.0160034289583564"
"4.98502254486084","1.0160037782043219"
"4.985036849975586","1.016004360280931"
"4.985060214996338","1.0160052916035056"
"4.985100746154785","1.0160068050026894"
"4.985170841217041","1.016009715385735"
"4.985235214233398","1.016012392938137"
"4.985322952270508","1.0160161182284355"
"4.985493183135986","1.0160235688090324"
"4.985725402832031","1.0160342790186405"
"4.9860310554504395","1.0160491801798344"
"4.98643684387207","1.0160700185224414"
"4.986988067626953","1.0160997044295073"
"4.9877753257751465","1.0161430109292269"
"4.989391326904297","1.0162295075133443"
"4.992947578430176","1.0163995902985334"
"4.993455410003662","1.0164219420403242"
"4.993570327758789","1.0164269478991628"
"4.993599891662598","1.0164282284677029"
"4.993659019470215","1.016430789604783"
"4.993708610534668","1.016432885080576"
"4.993789196014404","1.0164363775402308"
"4.990292549133301","1.0164412669837475"
"4.990278720855713","1.0164425475522876"
"4.990275859832764","1.0164427803829312"
"4.990271091461182","1.0164431296288967"
"4.990262031555176","1.0164439445361495"
"4.990244388580322","1.0164454579353333"
"4.990239143371582","1.0164459235966206"
"4.990229606628418","1.0164467385038733"
"4.990214824676514","1.0164481354877353"
"4.990189075469971","1.0164504637941718"
"4.990146636962891","1.0164546547457576"
"4.990091800689697","1.0164605919271708"
"4.989996433258057","1.0164723498746753"
"4.989866256713867","1.016492722555995"
"4.989736080169678","1.016520895063877"
"4.989612579345703","1.01655931212008"
"4.9894890785217285","1.016612397506833"
"4.989335536956787","1.0166889987885952"
"4.9890313148498535","1.0168197331950068"
"4.988370895385742","1.017016707919538"
"4.986627101898193","1.0173521004617214"
"4.9834489822387695","1.0177709627896547"
"4.983404636383057","1.0177759686484933"
"4.9833598136901855","1.0177809745073318"
"4.9833149909973145","1.0177859803661704"
"4.983303070068359","1.0177872609347105"
"4.983279705047607","1.0177898220717907"
"4.9832329750061035","1.017795060761273"
"4.983166217803955","1.017802394926548"
"4.983056545257568","1.0178143857046962"
"4.982873916625977","1.0178342927247286"
"4.98261833190918","1.0178617667406797"
"4.982261657714844","1.017899252474308"
"4.981751918792725","1.017951755784452"
"4.9813714027404785","1.017990056425333"
"4.981361389160156","1.0179909877479076"
"4.981358051300049","1.0179913369938731"
"4.981351375579834","1.0179919190704823"
"4.9813385009765625","1.0179933160543442"
"4.981329917907715","1.017994130961597"
"4.9813127517700195","1.0179957607761025"
"4.981290340423584","1.0179979726672173"
"4.984797477722168","1.0179999517276883"
"4.984841823577881","1.0180005338042974"
"4.984861373901367","1.018001465126872"
"4.98488187789917","1.0180022800341249"
"4.9849114418029785","1.0180034441873431"
"4.984918594360352","1.0180037934333086"
"4.9849324226379395","1.018004259094596"
"4.98495626449585","1.0180051904171705"
"4.984996318817139","1.018006820231676"
"4.985065937042236","1.0180097306147218"
"4.985130310058594","1.0180124081671238"
"4.985218048095703","1.0180161334574223"
"4.985387802124023","1.0180235840380192"
"4.98561954498291","1.0180342942476273"
"4.985924243927002","1.018049195408821"
"4.986328601837158","1.0180700337514281"
"4.986878395080566","1.0180996032431722"
"4.9876627922058105","1.0181429097428918"
"4.989274024963379","1.018229522742331"
"4.99282169342041","1.0183996055275202"
"4.993328094482422","1.0184218408539891"
"4.993443012237549","1.0184268467128277"
"4.993472576141357","1.0184281272813678"
"4.993531227111816","1.018430688418448"
"4.9935808181762695","1.0184329003095627"
"4.993661403656006","1.0184362763538957"
"4.990164279937744","1.0184411657974124"
"4.990150451660156","1.0184424463659525"
"4.990147590637207","1.018442795611918"
"4.990143299102783","1.0184431448578835"
"4.990134239196777","1.0184438433498144"
"4.990116119384766","1.01844547316432"
"4.990110874176025","1.0184459388256073"
"4.9901018142700195","1.01844675373286"
"4.990086555480957","1.0184480343014002"
"4.990060806274414","1.0184504790231586"
"4.990018367767334","1.0184546699747443"
"4.989963054656982","1.0184604907408357"
"4.989867210388184","1.0184722486883402"
"4.9897356033325195","1.0184927377849817"
"4.9896039962768555","1.0185209102928638"
"4.989479064941406","1.018559210933745"
"4.989353179931641","1.018612296320498"
"4.989195823669434","1.0186888976022601"
"4.988885402679443","1.0188196320086718"
"4.988215923309326","1.019016606733203"
"4.986445426940918","1.0193539783358574"
"4.983285427093506","1.0197683004662395"
"4.983240604400635","1.019773306325078"
"4.983195781707764","1.0197783121839166"
"4.983150959014893","1.0197833180427551"
"4.9831390380859375","1.0197845986112952"
"4.9831156730651855","1.0197871597483754"
"4.983068466186523","1.0197923984378576"
"4.983001708984375","1.0197997326031327"
"4.982892036437988","1.019811723381281"
"4.982708930969238","1.0198316304013133"
"4.982452392578125","1.0198591044172645"
"4.982095241546631","1.0198965901508927"
"4.981583595275879","1.0199490934610367"
"4.981175422668457","1.019989955238998"
"4.981165409088135","1.0199910029768944"
"4.981162071228027","1.0199913522228599"
"4.9811553955078125","1.019991934299469"
"4.981142520904541","1.019993214868009"
"4.981133937835693","1.0199941461905837"
"4.981116771697998","1.0199957760050893"
"4.9810943603515625","1.019997987896204"
"4.9846014976501465","1.019999966956675"
"4.984645843505859","1.0200005490332842"
"4.9846649169921875","1.0200014803558588"
"4.984685897827148","1.0200022952631116"
"4.984715461730957","1.0200034594163299"
"4.984722137451172","1.0200036922469735"
"4.984736442565918","1.0200042743235826"
"4.98475980758667","1.0200052056461573"
"4.984799861907959","1.0200068354606628"
"4.984869480133057","1.0200097458437085"
"4.984933853149414","1.0200124233961105"
"4.985021591186523","1.020016148686409"
"4.9851908683776855","1.020023599267006"
"4.985422134399414","1.020034309476614"
"4.985726356506348","1.0200492106378078"
"4.986130714416504","1.0200700489804149"
"4.9866790771484375","1.0200997348874807"
"4.987462520599365","1.0201430413872004"
"4.989071369171143","1.0202295379713178"
"4.992613315582275","1.020399620756507"
"4.993119239807129","1.0204219724982977"
"4.993233680725098","1.0204269783571362"
"4.993263244628906","1.0204282589256763"
"4.993321895599365","1.0204308200627565"
"4.993371486663818","1.0204329155385494"
"4.9934515953063965","1.0204364079982042"
"4.989954948425293","1.020441297441721"
"4.989940643310547","1.020442578010261"
"4.989937782287598","1.0204428108409047"
"4.989933490753174","1.020443276502192"
"4.98992395401001","1.020443974994123"
"4.989906311035156","1.0204454883933067"
"4.989901065826416","1.020445954054594"
"4.989891529083252","1.0204467689618468"
"4.989876747131348","1.0204481659457088"
"4.989850997924805","1.0204504942521453"
"4.989808082580566","1.020454685203731"
"4.989752769470215","1.0204606223851442"
"4.989656448364258","1.0204723803326488"
"4.9895243644714355","1.0204927530139685"
